,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
0,-4.474617155234503,-1.6356059306258948,1.35987621256321,0.9654901778825026,-1.550079621629463,0.17971746483359996,0.8437385781664288,-1.594457731322736,0.7490287587846417,-0.02045070638214237,-1.2860371674049988,-0.05826006524755618,0.40734477716190653,-0.24900124048118155,-0.004243638514833667,0.7077903862644342,0.10693097238384305,-0.6019607913489646,0.09750978275720164,0.03953661707845952,-0.2875474828942328,-0.4513457656759138,0.31069571453107253,-0.2736229360928121,-0.16206787887459995,3
1,-4.3573881469253255,-0.05787055405332342,2.0398491375368204,1.5372994190122709,0.29108776428965044,1.628642711106223,0.7630734853252693,0.15587041769085183,1.0455830372395531,0.7973683590146499,-1.703516017688842,1.1579717779192493,-0.3390292888926681,0.28623351750505505,-0.14540888078081513,0.5005314719768366,-0.3584003498452403,0.42335243942572415,-0.8799959629284305,-0.5392840643900213,-0.2754076049600543,-0.9221573618321608,-0.17500196539079274,-0.6846182927500917,-0.0002953997602147946,3
2,-4.244991214459071,2.581278972987007,4.424785643273073,-0.16286988845387237,-1.9148063500420363,1.1026498881501554,-1.4793601835120667,0.4425665395207015,0.8380794242629552,1.5052853493654899,0.1851186311579121,2.3717508563874286,0.8270399762505575,0.13100985135613955,-0.7362341579100666,-0.7957083529393104,0.5072534403007264,0.46154053674176865,0.18890251849313264,-0.3804395270726527,0.1739532661974197,-0.41750488982745027,-0.24745031883104,0.7454767593942884,-0.37127197305356596,4
3,3.0126373179943373,0.7354338753249933,2.4337709637312273,3.34724849006727,1.3264045421409956,-2.3574791533503383,1.226971747159752,0.340809158886128,-0.22310571843580315,-0.0538843480463396,-0.14211002349196583,-1.405722450903679,0.5814005193525605,1.1342937309390284,1.7585832657820835,-0.21886701246860923,0.8910025516984547,-1.5048008899968455,0.5908890663246007,0.20243902518997167,0.22384005386618192,-0.5775725698575164,-0.024453943768637288,-0.47162753063419516,-0.4710329882719301,3
4,-4.249783116123593,5.975148923115322,-0.4648009302178836,0.7832175240438359,2.877105767612863,0.0521329970599756,-0.4344429365140864,-0.3915640852996276,0.845523820380109,1.203841939488039,-1.614498748423291,0.12853843260123568,1.115261398573304,-0.09523191544265977,-0.13093073388931598,0.8129405180366719,-0.30083129866281794,1.104788744005716,-1.2162697691656932,0.8436094901426249,0.10115816696062474,-0.1771413399314204,0.4710971102707884,-0.1511072942544064,-0.4479702151557516,3
5,-3.3384135172730725,-1.7295460580326296,1.0812807547675107,-0.3797971925696765,-1.5082843551359726,2.013196150976317,-0.29355562328781837,0.8222212383212093,0.43447485952435694,1.2917532823533302,2.0539760533645874,1.5862249479269468,-1.7104676093591924,0.15209152859574168,1.0310786085953139,0.2811032817619488,-0.05731684354108807,-0.7466112440193448,1.135430777298683,0.325220435894758,0.21341645010971383,-0.2489887294895184,0.4635611774984383,-0.042338435523592295,-0.5988820417923811,4
6,-0.3458660171844107,4.421477854515007,-1.611985758480864,1.2397637036044518,-0.3458013140895293,0.6367654992398646,0.7974346715513805,-0.2862965024312231,0.8934979127615715,0.40445084227558176,-1.1026709530670662,1.320922868014789,0.7133483465328705,-0.42063497156691665,-1.3513952622931196,0.6014434837274362,-0.26167864062268187,0.972257349573322,-0.7809519786812372,0.7126578514608072,-0.07257649798319205,-0.3326521815924361,0.43469859879010075,-0.26144728572364695,0.2608860547307055,3
7,-3.2896456497526128,4.005616615152865,-0.3332465828043535,-0.8105656139555791,-0.07197251458967917,1.4165462180854413,-2.0115549077310577,-2.18613715708516,-0.8401478969140173,-1.230563553388868,1.5447794453983932,0.6601260999010329,-1.1616835530398437,-0.15280645085054118,0.0142229968317069,-0.9914840839066352,1.6395191896524601,-0.18334113994195003,-0.671189584914033,0.1532965291491743,-0.24315047386757463,0.13343917560271,-1.1185471764713524,0.40325882506810556,-0.5094815915269895,3
8,-3.128519837290891,6.274116167581271,0.6451344471433027,-0.83550730085364,0.25533424708916197,-0.2736566824793456,-2.9182824142185417,0.5354876846919656,-1.448467464101681,0.45136200816823246,-0.6373193087840396,0.5376377665453632,-0.25480571960166964,0.4579061111414685,-0.2820546219812858,-0.367854625468973,-1.4553702900477858,0.6563082295836534,1.5755100723396265,0.5631252471622349,0.6783139166647939,0.8129698812829433,-0.15405710828878055,-0.13011378945540694,-0.557835595024402,3
9,-3.2915962789480493,1.7269712977658396,-1.1888040599353273,-1.1516671900601825,0.7405991969871825,1.3429312559753428,1.9458974253521522,0.04089485385515858,0.00197004372881189,-1.3041536347921403,1.256637297477181,-0.02093247823253219,-0.0923754500179684,-0.0023609419229346875,0.20446049138404712,-1.0974800559669726,-0.6724616950536219,-0.7482586491211031,-0.2152761715176604,0.23834378998744046,-0.11083828869621816,0.6389946478773099,-0.4721125673081483,0.42355445659617263,0.31755589891863595,3
10,-3.397735091735911,-0.550706504908584,-0.491611131139039,-0.3227859206620334,1.1937151326937951,-1.0569591212173048,-0.1893545275503079,-0.575734050681991,0.7351220932360095,0.14806698085297326,-0.1421431261359309,-0.0009469290499734817,-1.9518599003178303,-0.20143678829903613,0.6487978183516878,-0.654103073766675,1.1036854770098816,2.2167845240773736,-0.04603061000678276,-0.11207617336544151,-0.4390044315206765,-0.27618010942145355,0.4174700496600189,-0.14794869906493568,-0.43661237391263086,3
11,-4.0805546605642355,6.9965027238075725,2.5794513299699107,0.12629332190788484,-0.9844750964256787,1.0646791090765435,1.4593019617240528,-1.0376187647940989,-0.23265744474675182,0.7571797294456422,-0.7892143471349082,0.10153354725541383,0.2308982621452534,0.7113997427056179,1.3141960216839281,0.6628906681506667,0.06516884805043799,-0.2610458855727783,1.157109589690813,-0.09751132895857252,-2.3361743290579353,-0.5152084029853202,-1.2697595148478034,-0.19291959546228973,0.09180122510454826,3
12,-4.31083886182976,4.342758714645654,0.6236759073604757,0.8244671921799572,-0.7544021341346898,-1.6656401627541424,-0.9119474347564016,-0.6318644634730206,3.398431465012763,0.5868961605383325,0.17075450029094436,0.26029967685215344,1.3646681005441679,-2.303263080586589,1.1039952406150557,0.3371144112629476,0.21873686468851758,-1.3682177498749135,0.09298161246415751,0.29054549883913894,0.03796405745601949,-0.4733682238780548,0.19516671003703456,-0.2635297286599791,-0.722581182977121,4
13,-0.6391231461043946,-1.787069543018807,-2.564591230189808,-1.2579674954662952,0.44937129743733717,0.8927882107011392,0.5674616591067055,0.04013898171362496,-0.01762431402118977,-1.240134257245655,-0.782282237448405,-0.29455507310852325,0.6227916093149596,-1.6959922546695265,0.16748960313090666,-0.039837124234942706,-0.3066179185561433,-0.2609577863446525,-0.24907406763371523,0.12784169621554087,-0.0068718640191599125,-0.22132111147478795,0.4815101461255233,-0.05479356604043462,-0.1275881796076041,3
14,-3.252753175160871,3.416571668405573,-1.6613874844535965,0.015310763361812923,-0.21990977262062378,0.25368075528050515,0.19423123243003318,-0.9965436303696605,1.4248751714937453,0.3120097008010667,-1.2905089975394348,-0.37146461077992166,-0.6322526855403329,0.09822594877985898,1.0111117131002694,0.799150359772809,-1.1607332073318861,0.7368450678366494,-0.2935934813794149,0.32797248594247475,0.049619829005889876,-0.3516491175064263,-0.5402707824116489,0.7126572657057136,0.023536785381160902,3
15,-3.347641818183558,0.47834048970291443,-0.7857517435184063,-0.410567051917464,1.005602647081318,0.7423851502082682,0.056506386264988766,-1.3150493551925941,-0.030200886527721026,-0.14386424905505363,-0.6079181722138141,-1.5255853711576515,0.9407035775657911,0.03968752443131672,0.24930666762136244,-0.19035029582179375,-0.32510718035809677,-0.4605367050345851,-0.26053105718164704,-0.1659600280414809,-0.572332601557216,0.6549485526406804,0.12692929085837504,-0.23145139749540347,-0.3485673177874773,3
16,5.0830494327077735,5.941736488904207,-0.38175635694674676,4.13942531600352,-0.6100870470143971,-0.21618225724427617,-0.857051550626572,-0.7343313685156517,-0.2309681237130651,-0.43921295344036787,0.7519503317335584,0.07698587628148029,-0.5560862436182888,1.1076504618890795,-1.2711398873500577,1.66937145969218,-0.22964457344069716,-0.7742627062121954,1.1090506335551717,0.054285153679660865,-0.6629944158003018,0.4978758715995037,0.12808674534855335,-0.21094207307944957,-0.29713635234370744,3
17,-3.095374082187516,4.794552022380432,1.4604055869514037,-0.3913724073990944,-0.24575369527033394,-0.7067230465182135,0.9505054632137808,-0.45180015000833684,0.07897379301158836,0.30018136385239497,-1.8762757841064497,-1.6395987833786116,1.3237245743833461,0.696125790279366,-0.9138776445468861,0.5932831769959349,0.13610068543611836,-0.014387997157425942,0.01684155134842451,0.828960104808226,1.4534339840827735,0.5959325173776256,1.1174157605035455,0.3854305521149563,-0.4403095622875955,3
18,-3.432354724974717,-2.6431134233256564,-1.2669429127935445,-0.44058425037538684,-1.1768020969956594,0.5625152430876555,1.2940627733402161,-0.6535081653017518,0.7808966330512267,1.1292695581005168,1.206052944690434,-1.303455866807482,1.9697965333416714,0.31853716767688095,-0.09757042874228933,0.7716857780158848,1.1424022503206759,0.2730205541510872,-0.6802475876215003,0.03913762484595385,-0.4721338424068526,0.5961395117274135,-0.46480236596093294,0.2828088599270362,-0.40810003142009293,4
19,-3.1272488512640035,5.040056501159852,-0.0874744007339659,0.6344624581867904,-2.0971064992257156,0.3770838267782588,-2.418195950334742,1.4056059761863453,-0.5365428115677546,1.218946605271667,-0.28022838215335566,0.952885760784167,0.20807204025334788,0.22385515930201974,0.009008697837755913,0.7214352943138176,1.480475314919297,-1.0936902414948444,0.8343279561713636,0.31983893899935817,-0.1926266305741302,0.23489353025263326,-0.14577072943270677,-0.6590514367273688,0.10798549934593155,3
20,-0.5882425585994091,-1.783846419594989,-1.9421490317180228,1.0711003260795051,-0.01860398838312738,1.4762328917862635,0.47781182103545744,-0.4506276288598558,0.7752549567635699,0.4012849794880977,-1.0529265649052433,0.30720613032485655,1.2559951640174312,-1.189543083777436,0.9304515550759531,0.3584096678354575,-0.3101029758743173,-0.27433896881913283,-0.5835456495982393,0.28394451760227574,0.016065615836021504,-0.3157062990596579,0.3562437455929526,-0.3263521717711959,0.21382416022523346,3
21,-3.2868150310707236,0.02383500198421398,0.1582801065306486,-1.3277240499878622,0.18889232370010467,0.8383292867053799,2.752370196691,0.578193869767248,1.239662165501629,-1.2383858963349872,1.7149137702718347,-0.7269746663988897,0.1868252375208698,-0.09148804521681363,-0.05756571695011719,0.36072927010405803,-0.1162061770044154,0.2743450339328682,-0.7070328645415215,-0.6632353641506215,-0.2546351337241528,-0.7752808566169364,0.02340745456819047,-0.529458556604952,0.37165127056028024,3
22,1.6455625402763772,-0.3645699484659973,-1.1000303739377442,-0.6167657455326693,0.22687431985340845,1.187901305144961,0.540937065085491,2.4393846577042155,-1.1273614607725355,-0.016890730290731574,-1.8542185496004777,1.1797246630259104,0.49878758076074803,0.546452027876356,1.837621665708694,-0.8099357245081471,-1.0678668987628095,1.0504871057862617,0.4478855416552119,-1.2386300469021996,-0.16368407710483202,0.31066693968262227,-0.39332468098019935,-0.5848521072348889,0.41257618073467434,3
23,-3.4169610964375847,-1.6132840549415661,1.4975896155280481,-1.4017754999246583,0.8616659052399921,-1.3966453359844084,-0.9702379589082416,-1.5641009649525455,2.048628187674427,-0.1746380166066008,-0.8922349490214252,-0.25948071860002264,0.03323592750062388,-0.6393942012328738,-0.3784940260453164,-0.7726248235712572,-0.4325726240572223,0.09997576681145981,0.38121208655654304,0.027106088627232874,0.301353184815439,-0.28859622518244166,0.10521286540907777,-0.11315729631005116,-0.5512183289761617,3
24,-3.330822348215387,0.6768515127906167,-1.7051195508598682,-0.6373881600759266,1.5205020732199914,0.5600959850858734,0.3826578243723381,0.9238779886355132,0.3465456668543144,-0.22060096319050482,-0.7596905849892669,2.6786451338780917,-1.2760679336842058,0.9424620598839656,0.9855066819345393,-0.010665476558532025,-0.4085440240301811,-0.7439404531286472,-0.30486146679632675,0.09246301577660462,-0.09340083280068773,0.48746546150817976,-0.04011490785925414,-0.48792408403483434,-0.061187893725866686,3
25,2.5215502327040364,-1.2650173268906617,1.490464110150069,1.2275965753021647,0.8034561258647549,0.4520392239190949,1.7015920852428734,2.172543016329704,-2.2005819352794314,0.07100046530696275,-1.0356020826894898,2.0275838533209303,-0.7187159996893183,-0.06790885553710874,-0.7090806047018631,-0.8761667571661788,-0.17563951114258186,0.7919451071488324,-0.762401451635553,1.0071666952377933,0.5537188952409002,-0.10883253858875125,0.5461129194164115,0.07942558826135776,-1.0680194696949006,4
26,-3.3768633878011567,-1.7582579239545164,1.157813562562344,3.01676157781672,-1.6755065800099171,-0.6762612187586499,0.1484510923553022,-0.9716419337328166,0.6200215544987464,-1.1886735117127651,-0.9334402542683229,0.22668794724715374,1.3468198421874489,0.43857588792946306,0.03925737429016332,0.9949531147744695,0.40609137851386,-0.2951229801812433,-0.24006317037905145,-0.12807742793128873,0.08337242661497424,-0.6295131644265524,-0.736205027374576,0.5596388085652003,0.03307804531895915,3
27,-4.538434545937739,-1.979171845290007,-0.427102826431835,-0.31844596851002294,-1.9555837682112354,-1.444987266855229,0.06453260781609331,0.08112267113463158,0.22789051360543577,2.382265227252284,1.4196118367458335,-0.2926083015672633,-1.7702509337896388,-1.2273790328359333,0.03830663335426218,0.5977831589712007,-0.16933449512743218,-0.909513671664189,0.0849816989360653,0.20015607494866047,-0.0931915168417439,0.4630459696872456,-0.0362520539198339,-0.5316095144124876,-0.7551876004569921,4
28,-0.5811447543059849,-2.644152248733675,0.5075111228204447,1.5737384958879381,0.06522700713809629,-0.8608365976880672,0.8099954527811845,0.279382707666914,-2.6249734710275896,-0.16055557382819033,0.18364954890410184,0.17177097314664985,-0.5171411658079883,-0.2600169146925632,0.15159898242154343,0.08398642921851149,1.2286532604461096,1.0675013370715838,-1.4020118139637763,0.010052539143027036,1.0197701271563226,0.035664897497540225,0.7153901350423951,-0.07471804905804776,-0.40232451832797617,3
29,-3.5172903466538163,-1.987876649217518,-2.2802848736492813,-0.5566391915052125,0.8674099210806918,0.18573944845656903,-0.7669783228240737,-1.7509289281710556,0.02975813887018089,0.4222160223466259,1.5992017600387993,-0.824833779508743,-0.03661914988295449,-0.35527812682563575,0.052234638840818984,0.2527871347888183,-1.250541280035161,-0.7316226330414496,-0.13076872350667407,0.3580538635759041,0.10935121129606243,-0.2914086045813781,0.19842024678927106,-0.19293358216487658,-0.3038842634041739,3
30,-4.424547082688171,1.606722675121338,-0.11396132929351793,-1.349400447268102,0.8168432037082417,0.3115792161180449,0.0878668974480706,-1.0763105324259306,1.0711833821910957,0.9535488819010836,-1.164603568788137,-1.384041903462183,-0.7087894477158552,-1.0845998323874098,0.12972533006347725,0.695304656886529,-1.1957549484620078,0.9501375235320992,-0.2193450200720983,0.5450403368154669,0.13291915861018988,0.7087026768032154,-0.7357649043703997,0.6413965489255474,-0.3050408420254641,3
